ID,Marital_Status,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain
880,Together,22634,0,0,47,2,23,11,8,6,46,1,2,1,2,8,0
2320,Married,47025,0,1,98,508,11,59,23,5,29,5,11,1,6,9,0
850,Single,70566,0,1,4,381,28,215,84,28,21,2,6,5,9,3,0
4713,Married,31605,1,0,15,74,0,42,2,1,6,2,2,1,4,7,0
675,Divorced,52034,1,1,67,146,0,93,7,13,73,5,4,2,5,7,0
5025,Single,48526,1,0,32,23,17,23,43,20,9,1,2,1,4,3,0
2308,Married,46734,0,1,40,110,5,137,26,23,29,2,6,1,5,7,0
5995,Divorced,39552,1,1,54,165,3,147,4,24,41,7,6,2,5,8,0
6749,Single,86358,1,1,78,957,47,494,82,47,95,4,5,3,6,8,0
1010,Together,46931,2,1,94,41,0,17,3,1,16,2,1,1,3,3,0
8977,Single,16581,0,0,51,1,3,4,2,3,11,1,0,0,3,4,0
4756,Divorced,63998,0,0,42,176,29,818,0,33,112,1,7,6,11,4,0
3412,Married,67381,0,1,67,815,8,53,11,0,70,4,2,2,9,7,0
606,Single,25930,1,1,87,6,1,2,2,0,4,1,1,0,2,7,0
5961,Married,42693,1,0,29,8,4,20,6,3,16,1,1,0,3,5,0
2975,Together,85606,0,1,89,717,42,864,219,30,84,2,6,7,9,3,0
2894,Single,72903,0,0,74,1067,138,750,0,19,39,1,7,5,8,4,0
7613,Together,49669,1,0,97,166,5,107,11,8,29,2,5,1,6,6,0
10542,Married,36778,1,1,63,29,4,34,2,4,4,3,3,0,3,9,0
8015,Divorced,85696,0,0,88,714,76,395,116,0,12,1,4,6,9,1,0
10617,Divorced,10979,0,0,34,8,4,10,2,2,4,2,3,0,3,5,0
11166,Married,49678,0,1,81,229,5,56,3,2,20,2,6,2,4,7,0
849,Together,56129,0,1,65,320,48,133,39,72,48,4,6,2,10,4,0
523,Married,37155,1,0,51,23,0,26,7,15,3,1,2,0,4,5,0
4066,Divorced,21282,1,0,76,1,5,8,4,8,20,2,2,1,2,6,0
8414,Single,33419,0,1,76,56,0,12,0,0,18,2,2,0,4,7,0
4961,Together,21255,1,0,56,29,0,25,2,2,3,4,2,1,4,4,0
749,Together,42162,1,0,31,46,7,59,2,4,27,2,3,1,3,6,0
5430,Together,54450,1,1,0,454,0,171,8,19,32,12,9,2,8,8,0
7755,Married,57744,0,1,91,350,3,39,0,0,19,2,9,1,4,8,0
10525,Single,26576,1,0,40,10,0,8,0,0,9,1,1,0,2,9,0
8310,Together,68142,0,1,96,897,126,196,91,112,37,3,10,4,7,6,0
10710,Married,7500,0,1,61,5,2,3,3,0,5,1,1,0,2,8,0
5031,Together,83145,0,0,14,777,35,731,39,137,114,1,5,9,11,2,0
2613,Married,54197,0,1,16,162,6,37,6,13,13,2,1,3,6,1,0
213,Single,23091,1,1,98,35,0,11,0,0,2,4,2,1,3,7,0
967,Married,46049,1,1,11,342,9,112,19,14,19,10,5,2,9,7,0
1077,Together,56715,0,0,52,258,105,239,237,172,9,1,7,3,4,4,0
7959,Married,79410,0,0,19,658,80,483,123,13,13,1,3,2,5,1,0
640,Married,57304,0,1,61,356,80,329,138,17,106,2,7,6,10,5,0
4252,Married,44375,0,1,73,213,5,28,7,7,41,1,4,1,6,5,0
8432,Together,54450,1,1,0,454,0,171,8,19,32,12,9,2,8,8,0
6218,Married,59594,0,1,74,457,4,29,0,0,9,1,8,1,7,7,0
6905,Together,80685,0,0,55,241,45,604,34,26,54,1,6,4,10,2,0
5922,Married,40344,0,1,48,210,0,6,0,0,2,2,4,1,5,7,0
3598,Married,62710,0,1,53,441,35,83,7,29,11,4,4,2,12,4,0
6116,Married,48985,0,1,13,19,13,18,10,7,8,1,1,1,3,3,0
6263,Together,35322,1,2,34,28,9,37,12,7,13,3,2,0,4,8,0
10486,Married,77142,0,0,54,476,75,162,29,151,97,1,4,4,8,2,0
2410,Single,81657,0,0,69,364,40,425,158,60,50,1,3,4,8,1,0
193,Married,14421,0,0,81,0,0,2,3,3,8,1,1,0,2,5,0
3363,Married,20130,0,0,99,0,6,3,7,6,12,1,1,0,3,8,0
8278,Married,74214,0,0,3,863,83,547,86,99,33,1,8,2,5,5,0
10660,Married,66726,1,1,61,349,7,35,0,0,47,3,8,2,4,7,0
8686,Together,23724,1,0,65,5,23,15,0,18,14,2,2,0,3,8,0
1604,Married,47353,0,1,93,184,2,19,8,8,4,3,2,2,6,5,0
5907,Married,33444,1,1,24,8,0,8,0,0,2,1,1,0,2,8,0
10669,Married,54386,0,1,8,277,21,64,62,21,25,2,3,2,10,3,0
2918,Divorced,28510,1,1,72,44,5,19,0,4,19,3,2,0,4,5,0
5735,Single,90638,0,0,29,1156,120,915,94,144,96,1,3,4,10,1,0
359,Together,48070,0,1,33,373,14,83,6,9,19,3,8,2,6,7,1
8387,Married,43140,0,1,68,134,8,76,6,0,11,1,4,1,5,6,0
1829,Divorced,54959,0,1,55,1148,0,60,0,0,24,3,9,5,4,7,0
3839,Single,15056,1,1,76,6,12,3,21,6,40,5,2,2,3,5,0
9392,Single,26954,1,0,17,4,1,11,0,0,1,1,1,0,2,7,0
2292,Single,22327,1,0,94,5,4,8,2,0,5,1,1,0,3,5,0
10466,Married,44393,1,1,86,24,2,20,2,2,10,2,1,0,4,4,0
9855,Single,62000,0,1,25,899,0,101,0,0,20,1,6,6,13,4,0
4088,Together,31497,0,1,22,108,1,28,13,1,4,2,3,1,4,8,0
5231,Married,45894,0,2,15,27,2,7,0,2,13,1,1,0,3,5,0
590,Divorced,78579,0,0,35,816,66,549,216,66,99,1,5,6,4,3,0
2315,Divorced,58401,0,1,55,10,0,11,17,29,29,1,1,2,2,4,0
3515,Single,62307,0,1,94,87,13,34,10,6,10,1,4,0,4,5,0
2245,Married,43641,1,1,50,57,2,51,4,2,23,3,2,1,4,6,0
6283,Divorced,63841,0,1,64,635,15,100,20,7,131,1,9,3,9,6,0
2246,Married,46891,0,1,91,43,12,23,29,15,61,1,2,1,4,4,0
6606,Married,70091,1,0,11,964,34,137,15,0,11,2,5,2,10,8,0
5545,Married,78075,0,0,72,572,8,259,34,35,80,1,3,5,5,1,0
837,Married,54809,1,1,0,63,6,57,13,13,22,4,2,1,5,4,0
9500,Married,58113,0,1,66,221,104,169,102,78,84,3,9,2,8,7,1
3602,Married,51412,0,1,42,140,3,29,4,5,14,2,3,2,4,4,0
234,Divorced,15287,1,0,60,1,2,8,4,3,13,2,1,1,2,7,0
2995,Together,66636,0,0,64,291,10,689,84,10,0,1,3,4,9,1,0
1118,Married,50965,0,1,87,544,13,85,8,6,29,3,10,4,5,8,0
7789,Married,84618,0,0,96,684,100,801,21,66,0,1,6,9,10,2,0
3068,Married,18351,0,0,1,1,12,9,0,14,7,1,2,0,3,7,0
8955,Together,40451,0,2,54,35,0,4,0,0,10,1,1,1,2,5,0
945,Together,36317,0,1,53,87,3,25,3,2,13,2,3,0,4,7,0
5644,Together,42213,0,1,96,309,3,24,4,3,20,2,5,1,7,7,0
7192,Together,65748,0,1,58,172,73,93,95,78,34,2,2,4,10,1,1
2324,Together,77044,0,1,12,625,38,242,50,34,76,2,7,11,11,4,0
697,Together,74918,0,0,78,972,59,913,25,19,59,1,5,9,6,3,0
3439,Married,56721,1,1,64,157,6,39,6,13,75,5,4,1,5,6,0
1506,Single,42160,1,1,26,48,9,45,3,15,20,4,2,1,4,6,0
232,Single,61559,0,1,8,279,83,88,32,14,34,1,4,2,10,3,0
8876,Together,33629,1,1,49,132,0,16,0,0,4,5,3,1,4,9,0
4500,Together,68682,0,0,56,919,0,505,99,30,45,1,4,9,10,2,0
9739,Single,34377,0,1,55,62,0,22,3,1,26,2,2,2,2,7,0
10395,Single,8940,1,0,25,1,45,3,4,6,42,3,3,1,3,8,0
1176,Married,26228,1,0,50,2,6,4,3,1,9,1,1,0,2,8,0
1627,Divorced,77297,0,0,84,408,61,109,48,122,41,1,5,7,9,4,0
938,Married,40211,1,1,30,51,1,7,2,1,25,2,2,1,2,8,0
257,Married,75032,0,1,74,952,12,180,47,12,12,2,5,4,9,3,0
4058,Single,61284,0,0,76,618,15,106,20,7,45,1,11,2,8,6,0
7736,Married,22518,1,0,36,11,7,12,2,2,27,2,2,1,2,5,0
8210,Married,54730,0,1,64,318,3,17,4,7,56,5,4,1,8,4,0
833,Married,38452,1,1,62,56,0,14,0,0,2,3,3,0,3,7,0
6230,Divorced,44421,1,1,53,110,5,59,7,1,7,5,5,0,4,8,0
7325,Together,38197,1,0,86,23,0,11,2,1,3,1,1,0,3,5,0
1307,Divorced,41986,0,1,15,27,5,8,8,3,12,3,3,0,4,4,0
1502,Together,28427,1,0,67,18,3,19,3,3,6,2,2,0,3,8,0
6211,Together,37395,1,0,47,18,0,9,0,1,11,1,1,0,3,6,0
843,Married,64722,1,0,47,303,0,280,60,147,15,4,8,2,11,6,0
4174,Together,55249,0,1,81,97,1,19,2,0,11,1,2,1,4,3,0
9757,Together,84906,0,0,98,997,15,414,99,30,76,1,5,6,12,2,0
6918,Married,28691,1,0,56,5,4,13,8,0,4,1,1,0,3,8,0
286,Single,44213,1,1,48,95,11,35,0,4,7,4,2,1,5,6,0
11086,Single,25707,1,0,18,1,6,2,3,6,3,1,1,0,3,7,0
1921,Married,59062,2,1,74,46,1,12,3,0,9,2,2,0,3,4,0
4138,Single,76624,0,1,68,411,106,147,54,115,66,1,5,10,7,1,0
7718,Together,66000,0,0,36,244,51,270,101,0,45,1,1,3,5,1,0
1291,Together,27683,1,0,90,152,9,121,12,12,45,4,6,2,4,8,0
4136,Single,7500,1,0,63,10,17,18,8,26,40,4,3,2,2,9,0
803,Together,40521,1,1,82,12,0,5,0,0,4,1,0,1,2,5,0
4298,Together,20427,1,0,63,5,0,4,0,0,1,1,1,0,2,8,0
10833,Married,65106,0,1,55,790,19,133,12,0,19,3,8,3,13,6,0
9606,Married,69969,0,0,64,882,29,514,38,29,44,1,4,2,6,3,0
8534,Married,67433,0,2,51,615,28,259,12,48,30,4,6,5,13,4,0
5153,Married,77766,0,1,97,1004,59,265,115,59,27,2,11,10,11,6,0
961,Married,74716,0,1,92,133,27,421,13,195,71,2,7,3,5,4,0
5011,Divorced,68118,0,1,51,595,23,123,10,23,154,2,8,9,4,6,0
6653,Married,55158,1,1,72,293,0,87,4,11,23,4,7,2,5,7,0
9094,Married,62972,0,1,39,313,15,47,20,0,192,2,7,4,3,6,0
810,Married,74190,0,1,49,151,81,86,168,91,64,2,4,2,11,2,0
5493,Married,39356,1,1,21,15,0,2,0,0,6,1,1,0,2,6,0
2147,Together,76653,0,0,91,736,63,946,219,189,126,1,4,7,11,2,0
5107,Divorced,35860,1,1,37,15,0,8,4,2,20,2,1,1,2,5,0
3979,Divorced,90687,0,0,98,982,17,672,23,34,51,1,6,2,8,2,0
6049,Together,73450,0,0,85,1142,51,415,90,69,37,1,7,8,11,3,0
8147,Married,31454,1,1,40,28,0,11,0,0,9,3,2,0,3,8,0
1857,Single,47139,1,1,2,46,0,12,0,2,23,2,2,1,2,7,0
3910,Divorced,83829,0,0,78,897,161,430,186,161,27,0,4,7,6,1,0
5207,Married,53378,1,1,41,489,6,152,8,6,132,10,9,4,6,8,0
11114,Together,19656,1,0,94,25,4,9,6,8,32,3,2,1,3,7,0
5429,Married,45579,0,1,10,145,1,33,2,1,1,1,4,1,4,6,0
9400,Single,85485,0,0,73,630,26,611,44,18,54,1,6,6,6,2,0
1740,Married,55956,0,0,22,760,38,104,50,9,38,2,7,3,4,4,0
7488,Single,64191,0,1,30,420,15,186,151,38,15,3,5,3,13,3,0
195,Single,38808,1,0,21,125,17,52,3,19,30,4,5,1,4,8,0
635,Married,57183,1,1,51,464,5,64,7,0,70,8,9,1,7,8,0
7527,Divorced,23748,1,0,97,6,6,29,12,15,8,3,2,1,3,8,0
10319,Married,66303,0,1,56,1090,12,96,16,12,60,4,3,4,11,8,0
2296,Married,37368,1,0,4,3,2,11,2,2,10,1,1,0,2,6,0
10637,Married,40800,1,2,77,24,0,27,8,30,10,2,3,0,3,7,1
2931,Divorced,71847,0,0,95,737,21,106,55,63,210,0,6,7,9,3,0
907,Married,46149,0,1,36,254,6,71,4,0,27,5,5,1,7,5,0
3698,Together,78687,0,0,13,817,185,687,145,55,241,1,4,6,8,2,0
9516,Divorced,49118,0,0,90,620,54,239,99,98,119,2,9,7,10,7,0
679,Married,37633,1,1,49,13,4,20,0,0,1,2,1,0,3,9,0
7384,Together,39767,0,0,18,113,61,204,34,26,47,2,7,1,7,8,0
5043,Married,26997,0,0,89,7,23,78,133,49,144,2,4,2,5,7,0
5267,Divorced,33986,1,0,43,16,2,18,2,1,5,1,1,0,3,7,0
339,Married,57091,0,1,82,462,0,24,6,0,4,2,9,2,5,7,0
2516,Married,46831,1,1,84,22,2,10,6,4,34,2,1,2,2,4,0
9010,Married,83151,0,0,80,968,147,842,137,42,210,1,5,7,10,2,0
378,Married,52531,0,0,68,283,112,151,51,72,125,2,7,2,10,6,0
4808,Married,15759,0,0,12,1,2,5,6,0,3,1,1,0,2,7,0
5068,Single,22804,1,0,75,14,1,7,2,1,1,1,2,0,2,9,0
7628,Married,43050,1,0,10,30,5,24,6,3,8,2,2,0,4,5,0
7128,Single,42997,1,1,91,4,0,5,0,1,5,1,1,0,2,7,0
2811,Single,48918,1,1,21,52,0,9,0,0,1,2,1,0,4,4,0
3551,Together,60033,0,1,28,62,1,57,19,11,48,2,2,1,5,2,0
1663,Together,34043,1,0,97,20,2,14,3,0,10,1,2,0,2,9,0
5543,Together,57811,0,1,49,545,7,114,37,21,78,5,7,2,11,5,0
1577,Married,78569,0,0,14,558,79,622,207,175,95,1,4,6,4,1,0
10641,Single,7500,1,1,5,6,5,4,13,4,25,4,2,1,3,6,0
6024,Together,94384,0,0,62,1111,24,790,160,45,172,0,5,8,5,2,0
1878,Married,23148,0,0,83,4,6,8,6,3,10,1,2,0,3,7,0
3099,Divorced,44267,1,1,48,183,5,65,3,5,49,5,5,2,4,9,0
6055,Married,71626,0,0,94,546,72,376,94,145,72,1,5,5,8,3,0
5841,Together,60894,0,1,61,606,7,155,10,0,54,5,10,3,8,7,0
3972,Together,50200,1,1,70,266,6,51,8,6,64,6,7,1,5,8,0
4394,Married,81051,0,0,43,1142,29,249,38,29,14,1,5,5,12,2,0
5758,Married,65169,0,0,23,1074,0,69,0,0,46,1,10,4,13,6,0
6658,Together,59868,0,1,37,771,51,154,54,10,154,7,11,2,12,6,0
4603,Married,65695,0,1,50,371,32,189,0,58,6,2,5,4,10,4,0
8427,Single,64857,0,0,78,556,14,717,210,0,43,1,7,5,10,4,0
10260,Together,45143,0,1,74,202,5,74,11,5,14,3,6,1,5,7,0
7143,Together,74805,0,1,14,209,162,209,41,162,37,5,4,7,10,2,0
8789,Married,59060,1,0,77,35,40,111,36,40,12,3,3,1,7,4,0
6197,Single,27238,1,1,39,37,0,17,0,0,3,3,3,0,3,9,0
4554,Together,47009,0,1,89,171,45,73,59,10,90,4,3,2,8,4,0
4937,Married,46094,1,1,62,12,2,20,3,2,5,1,1,0,3,7,0
1920,Married,40321,1,1,59,44,4,21,6,0,27,2,3,0,3,7,0
8749,Together,37235,1,0,68,20,2,9,4,6,20,1,1,1,2,4,0
1650,Married,81843,0,0,13,779,86,537,34,69,138,1,5,9,12,3,0
10377,Together,46692,0,1,37,170,6,97,24,12,88,3,6,1,5,6,0
9206,Together,77382,0,1,36,491,48,231,112,105,134,2,5,7,12,1,0
10971,Single,37774,2,0,28,173,8,107,7,2,176,4,7,2,3,9,1
6398,Married,18393,1,0,2,7,10,13,16,0,4,2,3,0,3,8,0
9212,Married,72828,0,1,17,1205,0,235,19,14,205,6,6,3,13,7,0
7937,Married,24711,0,0,86,10,7,25,6,3,7,1,3,0,3,7,0
839,Married,45503,1,0,54,97,4,44,6,1,18,1,3,1,4,5,0
4246,Single,6560,0,0,2,67,11,26,4,3,262,0,1,0,1,17,0
158,Together,71604,0,0,3,345,53,528,98,75,97,1,8,3,5,4,0
4832,Married,27244,1,0,84,6,5,17,3,24,46,2,2,2,2,7,0
5621,Married,48752,1,1,8,73,57,100,71,15,0,5,6,1,5,9,0
1945,Married,71434,0,1,4,711,36,217,172,96,168,3,7,4,7,4,0
5147,Single,90842,0,0,57,774,70,118,182,187,93,1,4,9,13,1,0
2535,Married,88097,1,0,24,163,0,480,0,126,75,1,6,5,8,9,0
11039,Married,51948,0,1,51,82,33,54,71,30,41,2,5,2,4,5,0
9495,Together,71853,0,0,29,358,108,413,141,97,32,1,2,8,6,1,0
9635,Married,35876,0,0,13,66,2,40,4,3,14,1,3,1,3,6,0
942,Single,39660,1,0,36,139,13,78,20,13,36,3,7,1,3,9,0
9386,Together,50127,0,1,88,274,0,21,4,6,15,1,5,1,6,6,0
5510,Married,43263,0,1,2,262,6,61,0,10,102,3,5,2,6,5,0
873,Married,62845,1,1,3,1099,0,45,0,0,34,11,3,4,10,8,0
2253,Married,18929,0,0,15,32,0,8,23,4,18,1,1,0,4,6,0
5181,Single,24367,1,0,58,2,4,2,0,11,5,1,1,0,2,9,0
979,Single,33249,1,0,11,6,10,21,19,14,42,2,2,1,3,6,0
10390,Married,26887,0,1,27,6,7,4,3,4,6,1,1,0,3,6,0
4698,Married,50150,0,0,32,135,46,92,65,61,11,2,5,2,7,5,0
7793,Together,62061,0,1,12,641,7,84,0,30,38,3,10,4,7,6,0
1745,Divorced,85696,0,0,88,714,76,395,116,0,12,1,4,6,9,1,0
10590,Together,76542,0,0,91,794,73,573,0,29,14,1,4,8,10,2,0
5080,Single,70515,0,0,12,420,0,452,182,64,140,1,6,6,4,2,0
8369,Together,18227,1,0,21,1,2,7,4,3,11,1,0,1,2,8,0
5232,Married,69139,0,1,23,86,12,75,33,15,6,1,4,1,5,4,0
2407,Married,69109,0,0,10,823,25,459,124,29,95,1,6,6,7,4,0
3834,Single,69627,0,1,35,231,161,215,171,30,53,2,8,2,11,5,0
7912,Married,38136,1,0,69,8,15,27,0,20,33,2,3,1,2,8,0
7712,Single,62159,0,0,68,182,17,259,77,70,29,1,6,2,10,4,0
1065,Single,80695,0,0,85,557,129,984,193,37,18,1,5,8,5,2,0
7275,Single,33316,1,1,34,79,1,31,4,4,12,3,2,1,4,6,0
1343,Together,58554,1,1,55,368,24,68,38,0,88,6,8,2,6,7,0
1384,Married,17256,1,0,10,6,4,14,8,8,22,2,2,1,2,8,0
9967,Divorced,53034,1,1,30,160,15,196,15,11,50,8,6,1,7,8,0
6181,Together,52203,0,0,36,488,21,238,56,108,28,1,8,7,11,6,0
10507,Divorced,59601,0,1,14,691,7,69,0,7,23,4,2,2,7,8,0
2674,Single,75154,0,1,79,543,10,205,160,143,82,1,6,3,6,3,0
2698,Single,47025,0,1,52,254,7,108,20,0,26,3,6,3,5,6,0
3231,Married,37971,1,0,97,5,4,10,2,2,7,1,1,0,3,8,0
4096,Divorced,41335,1,0,24,112,19,21,16,14,5,3,4,1,4,7,0
10476,Married,67267,0,1,0,134,11,59,15,2,30,1,3,2,5,2,0
5948,Single,57338,0,1,96,143,6,52,11,8,17,2,4,1,5,5,0
9140,Together,50523,1,1,89,51,4,24,4,7,1,2,2,0,4,6,0
10258,Single,35791,2,1,94,27,0,5,0,0,3,2,1,0,3,8,0
5675,Divorced,50611,0,1,98,459,0,24,6,0,4,6,4,5,7,6,0
4743,Married,56242,0,1,72,689,8,167,11,8,88,5,8,4,11,6,0
8805,Single,48904,0,1,1,283,10,38,0,13,27,4,7,2,4,8,0
1542,Single,56243,1,2,26,347,0,35,4,3,7,6,4,2,8,5,0
6770,Married,21355,1,0,5,5,13,14,0,5,31,2,2,1,2,6,0
8773,Together,57420,0,1,22,280,0,18,0,0,24,3,5,1,6,7,0
10420,Divorced,46390,0,1,56,95,14,64,2,9,38,1,4,2,3,7,0
7514,Together,54342,1,1,74,84,10,34,11,10,28,4,3,1,4,6,0
793,Married,20895,1,0,24,18,3,17,3,0,4,1,2,0,3,9,0
10909,Married,92344,0,0,9,992,24,694,51,19,119,0,5,10,5,1,0
8702,Together,26907,1,1,10,9,1,7,0,3,2,2,1,0,3,7,0
4791,Together,44964,1,1,35,19,1,17,2,0,2,1,1,0,3,8,0
2963,Together,75507,0,0,56,709,93,374,104,80,80,1,8,6,6,3,0
8216,Married,53761,1,1,7,158,0,76,13,7,71,6,4,4,3,5,0
8140,Together,22682,1,0,51,10,14,29,4,2,36,3,2,1,4,4,0
10146,Together,38887,1,0,17,25,1,13,0,0,3,1,1,0,3,7,0
5289,Single,41658,1,1,30,8,4,12,15,4,29,2,1,1,2,4,0
2587,Married,29791,1,0,21,14,0,6,0,0,0,2,2,0,3,5,0
4405,Married,63915,0,2,2,622,7,115,30,0,15,2,6,3,12,5,0
8663,Divorced,39996,1,1,85,11,0,3,0,0,1,1,1,0,2,6,0
2589,Divorced,26759,1,0,65,25,3,16,8,5,2,2,2,1,3,6,0
3421,Divorced,63841,0,1,64,635,15,100,20,7,131,1,9,3,9,6,0
10490,Married,51039,1,1,11,100,64,79,65,0,109,2,6,2,4,7,0
4094,Married,60544,1,1,92,201,2,43,3,5,35,4,5,1,5,6,0
9958,Married,65685,0,1,54,642,14,49,0,7,57,1,9,2,9,5,0
2534,Married,37716,0,1,4,97,1,41,6,2,41,2,4,1,3,7,0
4188,Single,36864,0,1,53,204,5,39,17,0,89,3,5,2,4,8,0
6613,Married,44511,1,0,39,513,7,133,46,14,14,6,8,4,8,8,0
10827,Married,36947,1,1,49,88,3,21,4,1,29,4,3,0,4,9,0
5491,Together,47352,0,1,70,172,12,112,8,0,15,4,6,1,5,7,0
8402,Married,67087,0,1,40,329,35,222,130,35,43,2,7,5,8,4,0
8783,Married,57045,0,1,40,296,13,104,11,13,17,3,4,2,9,3,0
10010,Divorced,36957,1,1,43,100,2,16,2,1,31,4,3,2,2,9,0
618,Married,69389,0,1,17,422,7,238,69,46,15,1,7,2,12,4,0
9121,Married,80134,1,0,40,1218,16,272,104,0,80,2,5,3,6,6,0
361,Married,43142,1,1,84,5,1,7,2,1,4,1,1,0,2,7,0
4310,Married,80589,0,0,25,507,93,520,242,40,26,1,5,10,5,1,0
2678,Single,34412,1,0,62,52,12,50,4,36,55,3,5,0,3,9,0
6376,Single,57537,1,0,83,191,56,139,51,8,100,4,4,3,8,4,0
524,Together,22634,0,0,47,2,23,11,8,6,46,1,2,1,2,8,0
10341,Together,51315,0,0,45,68,28,39,16,30,41,1,2,2,5,2,0
5654,Married,36026,2,1,34,20,4,10,6,4,17,2,2,0,3,6,0
4098,Married,24639,1,1,3,20,3,16,0,4,1,3,2,0,4,6,0
5824,Together,34578,2,1,1,7,0,1,0,0,0,1,1,0,2,6,0
7000,Single,65704,0,0,18,279,172,74,38,8,246,1,2,10,10,1,0
2561,Single,63810,0,1,45,977,12,253,16,12,101,4,4,3,12,8,0
5229,Together,54132,0,1,81,30,1,8,0,0,3,1,1,0,3,7,0
4086,Married,18690,0,0,77,6,1,7,23,4,19,1,1,1,2,8,0
2428,Married,28164,1,0,23,3,18,26,11,8,12,3,2,0,4,7,0
8254,Married,34596,1,0,48,14,0,2,0,0,7,1,1,0,2,8,0
2836,Married,43269,1,0,61,10,1,7,0,0,1,1,1,0,2,8,0
8418,Single,38741,1,1,60,7,10,17,8,6,13,2,2,0,3,7,0
1362,Single,31907,0,0,75,33,87,64,175,16,74,1,6,1,6,7,0
7152,Married,27100,1,0,64,12,0,13,2,0,10,1,1,0,3,7,0
10033,Divorced,31163,1,0,54,2,3,10,11,2,10,1,1,0,3,6,0
9349,Married,92533,0,0,84,693,21,118,110,147,42,1,6,5,11,2,0
274,Single,34853,1,1,75,9,3,15,2,3,2,2,2,0,3,6,0
3388,Divorced,70844,1,1,16,129,26,67,3,67,2,5,6,1,5,7,0
922,Married,31086,1,1,79,16,2,11,3,0,16,2,1,1,2,8,0
8588,Married,60544,1,1,92,201,2,43,3,5,35,4,5,1,5,6,0
2518,Together,20491,0,0,16,5,4,5,4,2,10,1,0,1,2,7,0
574,Married,42523,0,0,96,14,36,11,3,26,35,1,1,1,4,2,0
3220,Married,39922,1,0,30,29,12,59,19,1,36,2,3,0,4,8,0
5967,Together,33402,1,1,60,26,2,19,10,5,8,3,2,1,3,8,0
1183,Married,36408,1,1,11,9,1,4,3,2,3,1,1,0,2,6,0
6856,Together,21645,1,0,75,14,0,23,4,5,19,3,3,0,3,9,0
1553,Together,82657,0,0,71,966,168,672,246,105,126,1,7,5,10,4,0
4682,Married,51876,0,0,88,99,27,102,28,48,6,1,2,2,8,1,0
8204,Married,78041,0,0,93,482,35,553,72,160,17,1,4,4,9,2,0
5221,Married,52852,0,1,93,714,8,99,11,0,47,4,10,7,5,8,0
1232,Together,70038,0,0,54,587,54,348,71,54,130,1,4,4,8,2,0
1927,Together,69401,0,1,41,399,27,159,58,8,39,4,4,4,5,2,0
5788,Together,46053,1,0,46,56,10,92,19,7,25,3,3,2,4,5,0
6652,Married,77343,0,0,28,227,151,573,98,54,31,1,3,4,9,1,0
6246,Single,73892,0,0,40,703,102,601,0,58,43,1,3,11,8,1,0
5975,Single,40304,1,0,82,37,0,17,0,0,3,1,2,0,3,7,0
6875,Together,32727,0,0,38,167,13,180,86,13,70,2,7,3,5,8,0
4399,Together,68695,0,0,3,458,81,356,106,50,40,1,4,4,7,2,0
4042,Divorced,43300,0,1,87,91,3,52,2,1,31,3,4,0,4,8,0
2157,Together,26290,1,1,49,15,8,16,11,5,22,4,2,0,4,6,0
10133,Single,93790,0,0,16,1302,68,731,89,114,45,0,6,7,12,2,0
2525,Married,38410,0,0,65,153,64,123,116,64,14,2,5,2,9,6,0
9483,Together,57957,0,1,24,290,59,177,77,5,29,7,4,6,8,3,1
2945,Together,46015,1,1,25,38,0,2,0,0,6,1,1,0,3,7,0
10403,Together,16531,1,0,43,2,13,6,7,5,11,3,3,0,3,7,0
5074,Married,28072,1,0,10,30,0,10,2,0,5,1,1,0,3,7,0
10524,Divorced,49476,0,1,29,386,23,95,54,41,196,4,2,11,5,2,0
4690,Married,50725,0,1,45,443,10,75,0,10,48,4,8,1,8,8,0
7521,Together,83844,0,0,57,901,31,345,75,31,191,1,4,4,11,1,0
7196,Married,41145,1,1,20,9,0,3,0,0,1,1,0,0,3,3,0
4406,Together,67419,0,1,29,846,84,352,91,56,42,4,9,4,8,5,0
9672,Married,23162,1,1,82,8,3,9,19,4,22,3,1,1,3,6,0
4864,Married,34380,1,0,68,72,7,58,13,1,24,4,4,1,3,8,0
4706,Single,34704,0,1,65,29,0,5,0,1,5,1,1,0,3,5,0
4070,Married,94871,0,2,99,169,24,553,188,0,144,1,8,5,4,7,0
25,Married,65148,0,1,9,460,35,422,33,12,153,2,6,6,7,4,0
3697,Together,39898,0,1,20,69,8,26,12,7,12,2,3,0,4,7,0
217,Single,64857,0,0,78,556,14,717,210,0,43,1,7,5,10,4,0
4220,Married,59892,0,1,26,73,0,13,0,1,0,1,2,1,3,3,0
5286,Single,41020,0,0,68,112,1,54,7,7,36,1,3,2,4,3,0
9559,Married,57072,0,1,79,944,0,60,0,0,30,2,7,5,13,5,0
2849,Single,60474,0,1,25,265,199,303,234,9,170,7,10,2,12,7,0
7787,Together,62807,0,1,83,526,28,135,10,21,99,3,5,3,12,5,0
3102,Together,19414,1,0,32,2,3,12,3,5,7,1,1,0,3,8,0
5868,Married,19107,1,0,49,2,4,9,10,5,16,2,1,0,3,7,0
8370,Together,75484,0,1,50,378,97,259,197,194,34,2,7,3,6,4,0
9988,Single,70379,0,1,84,553,25,142,65,67,8,3,6,3,13,4,0
