item_id,asin,brand,rating,totalReviews,price,originalPrice
-119.82,36.77,41,274,646,296,3.0568
-118.35,33.87,28,579,1369,564,3.6169
-117.34,34.49,9,585,1678,530,3.2941
-118.55,34.17,36,297,761,274,7.8392
-122.11,38.09,11,145,318,137,2.3929
-122.26,37.56,23,1342,3399,1298,5.6683
-121.35,38.66,24,769,1631,681,2.5556
-118.21,34.04,37,249,881,252,2.2454
-118.34,34.07,52,598,1203,564,4.1618
-117.88,34.13,25,654,1674,623,2.8547
-117.87,33.84,23,369,912,347,4.5
-117.34,34.08,33,1007,3502,953,3.233
-118.33,34.02,11,313,625,336,0.8702
-118.33,33.79,29,873,2069,901,4.1071
-119.29,35.76,15,789,3500,768,2.1295
-117.09,32.62,37,298,867,285,3.0729
-121.81,37.25,5,520,861,440,4.4565
-120.29,37.94,17,297,753,271,3.05
-120.7,35.14,17,1097,1919,932,3.5352
-118.17,34.06,36,201,2862,181,2.1845
-117.99,33.93,27,718,1921,721,4.375
-118.25,34.22,30,396,1089,375,5.5362
-118.11,33.83,36,313,899,295,4.918
-122.04,37.33,22,963,2206,879,4.5721
-119.67,36.57,32,292,868,276,2.1908
-119.56,36.71,37,374,1173,344,2.181
-122.35,37.96,36,531,1563,524,2.5164
-117.08,32.58,15,274,1002,271,3.9698
-118.61,34.2,29,284,794,270,5.5191
-118.24,34.14,27,1021,2614,935,2.1444
-118.4,34.03,43,201,520,199,6.5669
-116.98,33.26,12,1002,3129,945,4.7647
-117.93,33.68,33,432,1197,429,5.069
-122.25,37.47,38,124,265,103,5.4688
-118.19,33.84,44,577,1396,555,4.1771
-118.45,34.32,23,641,1952,682,4.26
-122.14,39.97,27,222,625,197,3.1319
-118.3,34.02,27,626,1768,528,1.2446
-117.9,33.73,31,306,1690,301,3.2639
-121.58,39.15,38,396,837,401,1.9122
-121.95,38.35,16,292,1099,292,5.8269
-117.69,34.07,35,559,1970,550,3.7083
-117.08,32.74,35,253,753,228,2.3812
-118.29,34,41,493,1731,471,1.2347
-123.8,39.46,35,345,698,299,2.9243
-119.12,35.33,4,1489,4250,1444,5.1036
-121.8,37.34,20,414,1507,405,5.8068
-117.09,32.75,19,707,2004,622,1.6318
-122.13,37.43,40,648,1498,647,5.2114
-117.98,33.76,24,405,967,418,4.4545
-122.33,37.94,43,389,807,377,3.1571
-121.44,38.54,39,574,1217,562,3.2404
-118.02,33.7,23,770,2473,769,6.3047
-117.88,33.84,26,290,755,277,3.5893
-120.46,37.31,35,378,953,356,2.7344
-118.31,33.72,26,508,1372,459,4.1451
-117.82,33.67,17,439,1588,450,6.276
-117.99,33.87,17,537,1662,535,3.0147
-119.8,36.86,7,1201,2733,1045,3.7656
-121.47,38.58,43,952,1484,850,2.3266
-117.6,33.87,15,1570,3823,1415,3.4419
-117.1,32.75,11,726,1905,711,1.3448
-117.88,33.76,17,474,1079,436,1.7823
-118.35,33.99,48,439,1115,459,5.0514
-121.81,37.31,14,578,1109,551,3.1382
-120.43,34.9,30,393,1117,375,4.1058
-118.19,34.05,29,199,785,169,2.6964
-117.89,33.91,33,224,527,227,3.7321
-118.27,34.02,21,375,1505,366,2.319
-116.73,34.52,16,315,433,159,1.0568
-121.5,38.52,37,466,1261,427,2.2574
-120.61,35.12,16,354,935,340,2.5792
-120.63,36.98,20,489,1581,505,2.0595
-117.06,32.59,13,775,2814,760,4.0616
-119.02,35.42,40,439,1015,413,1.4598
-118.14,34.03,38,293,1042,284,4.1375
-118.31,33.73,52,361,957,363,4.2059
-121.94,38.37,14,216,574,227,3.2396
-122.51,37.92,32,541,1022,464,3.7647
-119.45,36.16,27,373,1268,345,2.8152
-118.19,33.97,27,972,3559,945,1.9485
-116.71,33.75,25,2161,1874,852,3.0625
-118.28,33.99,35,304,1128,311,1.8818
-118.12,33.85,37,453,1333,481,4.3661
-122.53,37.63,27,658,1386,608,2.9087
-121.06,37.73,5,420,1246,397,4.9236
-120.88,38.45,25,297,657,288,2.5476
-117.11,32.58,12,294,870,290,2.4213
-117.9,33.65,27,598,1402,563,6.632
-121.87,37.66,52,134,315,123,5.0677
-121.3,37.96,52,314,679,311,1.7788
-117.8,33.85,16,637,1558,604,5.806
-118.55,34.2,31,420,1494,415,3.5313
-118.44,34.24,36,301,1225,307,4.095
-117.91,33.88,34,291,784,290,5.2336
-118.51,34.23,27,918,2252,850,4.7926
-119.15,34.17,23,537,784,497,1.6038
-122.08,37.9,32,170,486,173,5.0499
-122.41,37.71,28,1240,3900,1029,1.2269
-122.22,37.47,35,113,398,109,2.5
-117.87,33.92,17,764,2054,737,6.0571
-122,36.97,30,242,753,249,3.1205
-117.07,32.6,13,435,983,400,2.2903
-118.16,34.06,27,274,785,275,5.828
-117.05,33.03,16,20,32,21,4.3571
-117.24,33.2,26,404,989,367,2.5119
-119.73,34.45,44,328,763,294,6.7449
-117.32,33.17,18,299,828,283,4.2383
-121.83,37.27,14,380,1420,383,6.6712
-122.32,40.42,17,578,1538,545,2.793
-121.77,36.94,18,341,1033,313,2.0192
-118.27,33.79,39,365,1227,354,3.3929
-117.93,33.83,30,381,1104,391,3.375
-117.11,32.82,17,330,1341,314,2.875
-119.23,35.74,16,659,1914,614,2.033
-122.47,37.71,42,427,1211,409,3.5156
-121.93,36.63,41,198,428,183,4.3571
-117.28,33.02,21,585,1251,576,4.2356
-118.99,35.24,40,59,213,71,2.35
-119.14,36.23,22,523,1927,530,2.5875
-122.42,40.59,24,972,2220,979,2.6792
-117.09,32.66,37,330,1086,330,1.6389
-118.14,34.7,36,317,678,290,2.0182
-122.04,36.98,35,355,866,335,5.6188
-117.02,32.8,31,445,1129,450,4.4583
-117.29,34.49,3,1545,3804,1399,3.3871
-122.09,37.21,15,332,822,324,7.8774
-121.01,37.65,47,334,570,297,2.1969
-116.77,33.08,13,260,737,279,5.5842
-121.96,37.34,36,153,373,160,5.791
-119.7,34.42,41,239,582,214,3.1667
-119.46,35.17,40,812,1998,773,2.8323
-122.01,37.3,25,551,1699,533,8.0837
-118.06,33.83,22,1054,2812,1021,4.53
-118.4,34.19,30,126,306,129,4.1125
-119.63,34.44,37,442,984,376,9.4522
-117.89,33.77,29,445,1849,470,4.4732
-119.54,36.52,16,415,1106,372,4.2045
-118.43,34.17,33,404,933,412,2.6979
-117.1,32.58,33,76,330,80,4.1029
-122.28,37.79,30,869,3668,855,2.5444
-118.32,34.11,48,1579,2796,1397,2.3974
-118.42,34.02,28,737,1248,665,3.1941
-119.56,36.51,9,809,2157,770,2.5033
-122.42,37.78,19,1645,2079,1470,3.1462
-120.91,37.73,31,154,429,150,2.4063
-122.08,37.59,16,365,1367,355,4.235
-121.77,37.31,16,228,769,230,6.6455
-117.05,33.03,14,1051,1639,991,4.5
-121.95,37.26,34,255,584,246,5.5121
-119.03,35.42,45,352,754,334,2.5703
-121.53,38.6,25,1105,3196,1073,2.7566
-118.16,33.96,24,507,2480,481,2.4432
-121.89,36.6,40,164,337,150,2.7917
-117.07,33.67,11,187,557,190,2.375
-122.39,37.59,32,730,1846,715,6.1323
-118.44,34.05,32,435,798,417,4.7109
-121.35,38.04,5,613,2206,621,5.5842
-122.42,37.76,52,1192,2280,1076,3.3937
-118.02,33.94,33,404,1339,389,5.3016
-121.32,38.03,16,623,1862,625,4.875
-118.38,34.05,49,143,458,187,4.8958
-119.29,36.54,18,628,2732,592,1.8429
-117.76,33.54,28,329,826,323,6.9257
-122.29,38.29,52,742,1670,671,2.4398
-117.8,33.81,14,142,572,149,8.847
-121.95,37.35,52,523,1096,492,4.2656
-117.87,33.99,21,515,2031,555,4.9271
-121.46,38.56,52,180,479,177,2.2125
-117.99,34.08,11,527,2307,531,3.5625
-121.53,38.5,17,477,1365,495,6.4667
-121.14,37.52,37,231,586,214,3.1645
-118.29,33.89,35,614,1578,601,3.59
-117.1,33.09,5,2162,5640,1997,4.4375
-123.2,39.23,26,168,494,161,2.3583
-117.12,32.76,26,331,620,296,2.4821
-120.44,34.96,30,315,1290,368,3.4722
-115.56,32.78,34,555,1627,522,3.2083
-121.47,38.56,51,559,874,524,2.0221
-121.68,37.93,44,225,704,238,1.6554
-118.1,34.14,26,1645,3001,1505,3.6572
-118.43,34.22,34,360,1080,340,3.66
-120.97,37.66,19,393,799,377,3.1286
-119.34,34.39,27,131,314,106,2.4659
-118.5,34.2,34,344,938,305,3.915
-120.98,38.67,13,516,1286,470,5.584
-118.35,34,28,621,1162,558,3.25
-122.49,38.22,33,290,781,274,3.5647
-118.32,33.97,46,270,814,306,4.3919
-117.13,32.69,36,400,1271,340,1.043
-117.03,33,6,793,2693,770,7.7569
-122.26,38.02,5,786,2053,716,5.0473
-117.27,32.85,26,336,608,268,4.425
-117.94,33.86,36,493,1394,507,4.6477
-119.31,34.7,19,218,479,138,3.3438
-122.1,37.61,35,458,1727,467,4.5281
-118,33.9,35,332,1127,325,4.5144
-117.37,33.98,43,772,1878,675,2.1151
-121.52,38.65,17,233,494,231,3.9615
-118.46,34.07,42,460,913,414,9.2225
-118.04,34.07,39,315,1090,308,3.8125
-118.08,33.88,27,186,1014,204,3.825
-122.43,37.8,52,813,1302,764,4.199
-119.29,34.37,41,311,793,264,2.5441
-122.04,37,52,644,796,333,2.9712
-115.57,32.79,50,277,864,274,1.6667
-117.56,34.42,6,749,2005,666,3.4695
-120.63,38.68,14,316,769,266,3.0789
-118.32,34.09,44,830,2297,726,1.676
-118.35,34.08,52,350,727,355,4.5833
-122.27,37.51,36,224,598,237,5.8964
-119.06,35.33,14,1064,3278,1049,3.8117
-117.15,32.9,12,381,1050,362,4.2008
-122.47,37.76,39,689,1391,618,3.6346
-122.03,37.31,19,859,1520,784,3.375
-119.31,36.32,23,592,1419,532,2.5733
-120.58,38.77,15,394,857,356,4.03
-117.21,34.49,14,348,1067,360,3.6333
-122.08,37.65,35,393,1093,374,3.6818
-122.25,40.15,15,346,858,327,2.4375
-118.21,34.14,44,407,1105,387,3.2222
-122.14,37.73,51,403,922,393,4.6042
-121.59,39.77,24,276,664,273,2.3068
-122.19,37.47,44,263,589,301,4.8068
-120.44,34.95,38,794,2601,747,2.2743
-121.78,37.31,7,328,1047,303,6.234
-118.24,34.2,41,452,1282,455,5.5756
-121.57,39.16,33,375,914,330,2.6964
-119.84,36.83,17,298,700,263,6.8645
-119.29,34.44,34,878,2361,831,3.2279
-118.14,34.18,52,317,996,329,3.9688
-119.57,36.1,37,316,707,274,2.0595
-121.8,37.32,23,346,1277,324,4.8092
-118.13,34.16,52,314,1024,292,3.6719
-121.9,37.46,29,513,1788,510,3.8421
-121.92,37.33,52,557,1215,506,4.7768
-123.1,39.36,19,248,611,226,1.746
-122.86,40.56,12,300,423,172,1.7393
-122.44,37.75,52,637,1144,591,4
-120.62,35.12,22,294,768,288,2.655
-118.36,33.88,22,336,930,287,2.7981
-118.36,33.82,26,1313,2738,1239,3.3565
-118.27,33.77,39,485,2115,478,1.5369
-122.28,37.9,52,250,658,244,10.0825
-117.98,33.66,26,547,1615,542,6.1624
-118.21,33.93,39,73,184,58,2.7679
-120.43,37.35,15,203,673,213,5.9378
-120.96,37.48,32,212,682,236,2.9844
-117.33,34.12,33,219,838,211,1.3417
-119.81,36.78,36,313,660,298,3
-118.38,34.05,35,879,1632,784,3.0956
-117.96,33.8,33,420,1119,387,3.4821
-118.43,34.24,37,241,987,233,4.0057
-117.87,33.79,25,545,1543,521,4.192
-124.18,40.79,40,311,788,279,1.4668
-117.24,32.83,18,501,949,368,7.4351
-121.57,37,18,1225,4168,1138,4.5714
-117.37,33.19,38,213,486,204,4.1875
-121.89,37.46,5,186,705,186,10.3798
-122.68,38.01,41,392,825,369,4.2011
-118.31,34.02,46,489,1227,448,1.6851
-118.29,33.89,33,567,1072,528,2.7428
-117.3,34.12,43,261,736,215,2.6
-117.3,33.85,15,751,2317,657,2.9542
-117.35,33.16,22,305,580,193,3.975
-122.43,37.76,52,459,751,464,4.75
-119.01,35.39,29,459,1134,419,1.8289
-121.57,37.01,44,393,1066,357,2.0625
-122.42,37.65,39,894,2941,887,3.8565
-122.43,37.78,49,587,1277,546,2.9792
-118.13,33.9,36,305,788,291,3.625
-118.06,33.82,25,462,965,415,4.5833
-119.22,34.34,29,672,1815,648,2.9821
-121.51,38.55,46,278,531,291,2.7885
-121.42,38.5,24,1539,4333,1397,3.025
-122.26,37.85,52,434,910,402,3.2031
-118.4,33.87,26,1441,2803,1394,5.2276
-118.38,33.89,35,330,732,312,6.5745
-119.95,36.96,18,379,1327,356,2.6087
-118.12,34.02,32,528,1429,517,1.8906
-117.9,36.95,19,26,51,22,1.7292
-116.28,32.84,18,128,194,69,2.5179
-122.45,37.77,52,465,885,437,3.0906
-121.62,39.76,14,559,934,529,1.7788
-122,38.35,24,116,300,115,3.6176
-121.71,39.25,37,321,806,294,4
-119.19,34.22,26,736,2460,775,3.125
-118.06,33.91,21,701,1489,621,3.2031
-118,33.93,35,240,758,250,4.9205
-118.26,34.11,47,510,1445,503,3.6667
-118.51,34.26,29,354,1109,397,5.5433
-117.96,33.98,25,184,599,170,5.7407
-123.39,38.99,28,294,812,258,3.4063
-121.69,38.16,33,363,824,340,3.2937
-121.93,37.32,51,728,1607,724,3
-117.26,33.26,9,798,2582,746,4.3429
-121.41,38.53,37,224,588,231,2.9737
-117.9,33.9,18,576,1430,568,6.9399
-118.54,36.12,11,882,356,171,2.1029
-117.24,32.82,20,332,731,335,7.2559
-121.9,37.24,24,1364,3970,1318,4.4004
-118.17,33.87,49,445,1339,440,3.0319
-117.31,33.16,4,894,2282,801,5.5956
-118.41,34.17,35,428,879,402,4.692
-118.38,34.22,32,100,348,102,2.2679
-117.16,33.73,10,454,1323,477,2.6322
-119.71,34.4,27,771,1742,751,4.0451
-117.36,33.2,26,482,1405,486,3.2917
-118.21,33.8,41,279,1053,278,3.2778
-120.93,39.9,20,328,791,320,2.0221
-118.13,33.84,48,294,881,293,6.3364
-118.27,33.93,41,135,466,121,2.6458
-118.05,33.78,25,330,937,326,6.6264
-118.43,34.27,36,250,1312,249,3.024
-118.37,33.91,35,283,812,282,5.6704
-122.5,37.75,46,457,1429,477,4.0217
-118.3,34.01,52,428,1271,394,2.5885
-119.16,34.15,23,644,2295,614,3.9485
-117.04,32.68,14,270,943,260,5.0947
-121.4,38.61,37,347,782,355,4.1488
-118.03,33.93,35,416,1386,411,5.2736
-119.89,34.44,25,470,1669,462,5.5184
-120.88,38.58,8,604,1703,623,4.0827
-118.21,33.79,32,613,2557,562,2.1397
-121.46,38.57,52,419,614,383,2.0549
-122.02,37.31,34,433,1301,431,6.083
-118.5,34.16,34,523,1187,500,7.139
-121.32,38.66,26,193,500,194,5.078
-118.09,33.89,42,215,717,219,4.0926
-118.39,33.82,30,918,1526,828,4.5817
-118,33.96,37,323,878,305,9.1541
-117.26,33.19,4,595,1518,545,2.9469
-122.47,37.87,36,618,1315,582,11.5706
-117.06,32.71,25,596,1947,553,2.8964
-117.44,33.93,33,236,715,227,4.375
-118.12,33.99,26,534,1777,507,2.5395
-118.15,34.18,46,488,1985,456,2.2328
-120.43,34.69,33,373,1067,358,3.6023
-120.84,37.53,14,706,2070,697,3.1523
-122.07,37.13,26,199,543,199,4.9792
-118.41,33.96,32,219,567,222,4.1471
-121.51,38.79,29,323,850,282,2.9324
-117.33,33.19,15,845,1827,796,2.9716
-116.54,33.87,16,1035,1687,581,1.9167
-118.5,34.2,18,933,2047,909,4.1304
-118.3,33.75,23,517,1454,526,3.5056
-117.99,33.73,24,421,1181,414,3.8365
-118.11,33.89,34,594,1549,545,3.2069
-122.73,38.43,29,691,1880,664,2.1864
-119.64,36.34,32,670,1504,627,1.8606
-116.87,34.24,15,822,622,267,3.9688
-118.22,33.98,34,809,3032,832,2.4387
-122.34,37.97,19,109,287,81,6.0426
-118.08,33.82,26,588,1644,581,6.2519
-117.7,33.48,6,2696,6223,2357,6.3088
-118.22,33.88,37,280,1016,250,2.125
-120.97,38.91,7,716,1978,682,4.8311
-122.25,37.8,29,864,1335,773,1.3929
-118.41,33.88,40,254,371,227,5.2533
-117.04,32.69,27,356,1286,347,3.5437
-122.41,38.16,37,301,863,275,2.7457
-120.25,37.93,13,76,196,68,3.375
-121.98,38.39,3,1417,4095,1335,5.1781
-122.47,37.72,47,286,564,258,3.2059
-118.18,34.13,39,460,1007,420,6.1953
-118.09,33.99,35,639,1923,614,3.5757
-121.94,37.75,16,735,2464,761,6.6204
-117.07,32.74,38,392,1099,406,2.7661
-118.14,34.04,40,391,1120,362,3.7109
-122.41,37.81,25,545,592,441,3.6728
-117.71,33.63,16,354,945,318,3.4261
-119.64,34.43,34,570,1002,488,5.623
-118.1,33.98,33,482,1623,479,3.5268
-122.04,37.39,5,2211,3959,2019,4.7685
-122.03,37.18,10,38,78,21,6.0622
-122.3,37.56,36,228,750,227,5.5381
-117.36,33.92,7,1181,3570,1107,8.5326
-121.38,37.88,44,226,1094,224,2.6842
-119.98,38.93,28,272,494,203,2.3281
-117.16,32.71,52,451,1230,375,1.0918
-122.36,37.93,17,254,885,229,3.05
-118.23,34.17,37,1005,2099,937,3.5781
-118.47,34.1,32,1141,2768,1106,11.1978
-124.14,40.8,32,312,872,306,2.5
-117.8,33.55,35,428,724,377,5.8371
-118.02,34.12,38,288,870,281,6.5784
-122.74,38.48,12,670,1882,647,4.551
-118.34,33.83,34,329,965,329,5.399
-120.68,35.29,37,293,753,290,3.25
-122.45,37.64,19,1025,3444,984,6.2498
-122.04,37.62,35,173,453,176,6.396
-122.79,38.54,5,737,1887,687,3.7768
-117.22,32.86,4,4585,7604,4176,3.6287
-120.08,39.61,32,247,544,201,2.7778
-118.36,34.15,41,698,1221,651,4.3
-121.36,38.56,17,938,3064,947,5.2881
-122.32,41.31,45,294,521,249,1.1915
-121.59,39.75,20,206,481,211,2.2
-117.3,34.15,45,166,401,174,3.8594
-117.71,33.65,16,456,1587,430,8.6088
-118.31,34.26,37,246,624,239,5.76
-122.04,36.98,51,206,495,201,2.9286
-118.26,34.24,35,283,816,287,6.1873
-118.28,33.96,39,221,697,189,1.8472
-123.5,39.67,22,450,1122,446,2.1793
-117.19,33.14,12,923,1677,728,2.3267
-121.12,38.86,17,717,1683,686,3.3802
-118.41,34.21,35,459,1594,446,4.0167
-116.54,33.82,12,2501,2725,1300,1.5595
-121.61,39.76,31,512,1026,427,2.5428
-121.99,37.92,14,224,764,226,9.0243
-122.06,37.54,20,1068,3526,1060,5.0838
-122.08,37.72,32,368,1048,367,5.6194
-118.93,36.1,19,681,1654,576,2.3792
-122.78,38.97,11,971,2144,792,3.0466
-121.22,37.97,37,337,1121,337,2.401
-121.47,38.61,35,360,850,328,1.6331
-122.31,37.54,49,281,660,284,4.163
-122,37.3,29,524,1518,520,7.218
-122.41,37.8,52,252,629,247,2.5875
-118.29,34.05,34,448,1325,439,1.5972
-118.61,34.15,32,815,1696,749,4.9102
-116.48,33.84,5,1371,1050,485,1.7204
-118.26,33.78,27,491,1723,462,2.0458
-117.34,34.51,6,1385,2447,1199,2.3617
-122.46,37.67,16,1101,2049,1021,4.1303
-118.35,34.11,33,1678,2701,1500,4.1717
-117.3,34.1,44,130,504,137,1.775
-118.44,34.15,44,251,641,251,10.0549
-118.63,34.18,32,242,697,233,6.6689
-117.95,33.76,24,812,3196,795,4.3512
-122.25,37.45,34,365,927,369,10.2811
-117.59,33.65,4,390,897,386,4.2463
-114.49,33.97,17,635,83,45,1.6154
-118.51,34.2,34,581,1350,535,3.7049
-122.03,38.01,27,562,1666,588,4.5707
-118.43,33.99,45,451,1190,429,3.8021
-122.51,37.76,43,624,1439,614,2.8448
-119.55,36.69,21,423,1519,406,1.7132
-122.24,38.15,10,1188,4163,1135,4.4529
-117.87,34.02,16,575,2120,573,6.4333
-122.13,37.7,21,1054,2162,998,2.6321
-121.33,38.6,25,607,1635,640,6.2817
-121.91,37.47,13,744,2759,760,6.868
-118.53,34.04,45,264,735,261,9.1078
-121.33,38,32,929,2177,884,3.2889
-117.85,34.06,24,497,1406,472,7.5286
-118.43,35.12,8,376,930,360,3.2632
-118.07,33.97,36,273,1052,253,4.8929
-117.16,32.78,34,488,1594,515,3.7381
-116.29,34.18,15,966,1756,695,2.182
-120.66,35.29,16,629,1689,649,1.7031
-119.79,36.77,30,410,1000,397,2.0357
-122.14,37.75,33,200,579,202,6.8323
-122.32,37.97,33,292,991,300,4.6937
-119.8,36.83,17,261,709,258,4.3315
-117.33,33.16,29,552,1533,545,4.0585
-121.86,37.23,24,670,1936,652,5.8904
-122.24,37.81,52,550,918,483,2.7477
-120.85,37.77,10,110,295,94,1.3583
-116.95,33.79,20,546,1726,542,1.8845
-117.22,33.22,16,643,1555,560,1.7217
-122.23,40.17,21,331,651,299,2.225
-118.45,34.03,41,528,993,481,4.0231
-118.99,35.27,32,102,242,87,1.1528
-117.58,33.87,34,272,773,265,3.5313
-118.65,36.57,20,416,570,225,1.4821
-121.4,38.66,50,150,1148,148,2.5062
-119.46,35.86,22,374,1113,338,1.505
-118.22,33.98,32,737,2784,711,2.5352
-118.38,33.82,35,623,1311,589,5.1589
-117.77,33.69,16,341,479,336,2.1406
-118.46,34.18,35,465,1336,419,3.4583
-122.42,37.79,6,301,655,284,3.4423
-118.31,33.77,20,956,2757,936,6.6447
-121.67,37.13,19,483,1383,452,5.6205
-121.33,38.57,17,350,706,338,2.3684
-120.83,37.52,6,252,773,259,4.1859
-118.12,33.99,27,559,2012,544,2.8155
-118.11,34.07,39,299,1073,278,3.3088
-122.67,38.24,29,464,1372,450,5.0544
-117.29,34.09,24,387,1178,330,1.1806
-121.8,37.19,45,303,870,281,4.5417
-120.3,37.97,17,619,1408,566,2.474
-120.45,34.65,21,243,733,251,3.1442
-119.29,34.23,22,608,709,523,2.9018
-118.34,34.02,49,371,896,389,2.5156
-117.94,33.8,23,734,1811,707,2.8
-116.85,34.26,19,1220,981,366,2.6094
-117.89,33.76,34,210,723,201,4.8
-118.29,34.03,27,287,1085,279,2.135
-118.12,34.06,35,438,1308,412,2.5321
-121.41,38.6,16,1467,2523,1265,2.0471
-120.62,35.13,26,803,1792,723,2.7128
-118.18,33.8,42,621,2114,561,2.0579
-117.51,34.16,2,98,119,50,4.1
-118.16,34.03,40,636,2682,595,2.359
-118.17,34.11,39,436,892,447,3.6406
-117.69,33.65,15,748,2383,706,7.5619
-122.2,37.77,41,415,1024,341,2.0562
-121.33,37.96,42,340,906,339,2.5488
-121.84,38.13,33,105,212,94,4.2813
-117.76,34.05,36,819,3055,782,1.9029
-122.43,37.79,52,969,1152,830,4.2042
-122.32,37.57,33,819,2626,793,3.2285
-118.16,34.07,42,777,2118,754,3.6364
-124.09,40.95,18,484,1248,472,2.5893
-121.99,38.35,45,339,839,319,2.4659
-122.72,38.42,26,734,2605,704,3.0969
-122.11,37.66,29,643,2332,603,3.2091
-121.84,36.62,26,8,27,10,2.225
-118.18,34.12,29,737,1795,655,2.369
-122.45,38.27,25,881,1994,838,4.2237
-117.91,33.65,17,377,762,344,2.2222
-116.47,33.77,26,767,1557,669,4.4107
-122.41,37.73,42,573,1703,507,3.4231
-119.78,36.8,34,493,1243,431,1.8514
-119.71,34.36,34,276,628,243,4.1842
-118.36,34.03,40,661,1847,614,1.8316
-121.89,37.99,4,597,928,461,4.1016
-121.98,37.33,25,612,1529,602,5.121
-118.47,34.25,34,399,1120,401,4.1492
-117.26,32.99,16,512,1532,499,2.7348
-118.09,34.07,45,146,568,160,3.0347
-118.45,37.25,20,283,721,270,3.0817
-117.78,33.54,29,462,520,339,2.2969
-117.46,33.9,10,2130,4936,1840,3.3187
-121.85,39.74,39,265,623,264,2.2833
-117.29,34.11,48,448,1586,455,1.1687
-121.2,37.79,36,160,502,149,2.4798
-118.43,33.96,20,270,704,254,8.7819
-122.11,37.4,15,63,138,74,4.6591
-119.06,36.08,19,443,1301,419,4.1856
-118.37,33.88,20,474,1219,497,5.9619
-120.79,38.43,40,246,546,214,3.9107
-122.2,39.93,9,287,768,260,1.9191
-122.23,37.76,52,185,374,176,4.1458
-121.99,38.53,6,834,2561,812,3.4186
-118.46,34.02,39,776,1569,763,5.2571
-115.6,33.04,31,61,152,56,3.3472
-117.22,32.78,22,466,1010,429,3.4527
-118.63,34.22,18,225,670,205,6.5146
-124.14,40.72,18,499,1375,503,2.8446
-116.43,33.78,17,712,1091,464,6.1437
-117.89,33.73,32,134,837,135,4.0769
-117.7,33.53,5,1254,2834,1139,5.9088
-122.47,37.85,19,593,881,546,2.9145
-120.63,38.73,11,836,1944,700,4.0675
-118.59,34.2,18,185,733,178,5.2149
-118.36,33.93,40,500,2036,476,2.6298
-118.41,33.85,16,1989,2853,1789,4.425
-117.19,32.77,16,670,1305,671,4.1368
-117.78,33.86,16,708,1769,691,4.1064
-121.86,39.74,13,843,1571,784,1.1019
-119.04,35.31,11,371,1267,388,4.1957
-118.26,34.02,40,362,1499,327,1.8382
-117.25,34.49,4,361,1017,322,5.1112
-120.04,39.27,24,491,264,95,4.1364
-121.42,38.54,29,493,1071,470,2.925
-118.15,34.2,46,261,857,269,4.5
-118.08,33.88,26,270,931,275,5.1645
-122.43,37.8,52,572,925,552,5.0365
-115.49,32.67,24,275,1083,298,1.4828
-120.98,38.34,27,653,1793,600,3.5508
-116.14,34.45,12,1721,11139,1680,2.2612
-117.11,32.73,27,627,1628,612,3.8864
-118.47,34,38,390,891,376,2.7143
-121.42,37.74,19,367,915,355,1.1957
-122.25,37.82,52,403,1104,398,5.883
-118.05,33.72,22,1271,2260,1184,3.8038
-122.02,36.97,44,169,325,139,1.1552
-115.57,32.8,33,213,1066,211,4.5714
-121.29,37.8,6,26,69,24,3.7292
-122.08,37.88,26,647,825,626,2.933
-121.77,37.65,16,554,1952,576,7.3588
-119.81,36.72,46,268,902,243,1.5833
-118.35,33.97,26,431,1130,404,3.2708
-118.2,34.19,38,266,798,243,15.0001
-118.79,34.14,7,504,1143,466,5.8548
-118.12,34.16,30,416,940,398,2.8631
-118.22,33.96,36,458,1711,468,1.9028
-121.3,37.99,38,494,1167,471,2.6673
-121.84,36.61,21,802,2487,795,2.2007
-117.9,34.07,36,164,466,149,5.8519
-120.4,34.86,11,348,504,327,2.0508
-117.95,33.8,32,192,634,197,5.237
-118.3,33.94,36,531,1390,464,2.0114
-121.6,37.9,5,2252,4276,1722,6.9051
-122.41,37.59,34,622,1717,621,6.2946
-118.45,34.05,28,399,936,406,2.1875
-118.18,33.86,43,645,1674,614,3.6719
-121.78,40.12,14,108,35,17,6.1359
-118.21,34.04,47,393,1557,352,2.8
-118.38,34.09,28,1352,1799,1220,2.5784
-117.18,32.84,32,237,823,269,4.2768
-117.3,32.85,28,694,770,552,3.1324
-119.02,35.42,42,458,1124,447,2.7583
-124.01,40.97,21,319,943,301,3.538
-118.1,34.13,44,237,693,248,9.7912
-119.81,36.77,49,314,705,300,3.15
-122.55,38,18,803,1395,722,3.9265
-117.62,34.08,30,235,1047,225,3.1597
-121.29,37.96,52,324,630,258,1.2411
-119.09,34.24,17,1589,3409,1327,5.3806
-117.2,32.77,30,45,77,40,3.2679
-122.27,37.45,41,136,353,153,6.3824
-117.31,34.41,14,643,1639,582,1.5288
-118.28,33.83,18,1409,3887,1322,3.4712
-118.27,34.05,26,674,1685,541,1.5727
-118.17,34.09,45,271,1069,284,3.3977
-122.54,37.74,42,415,1230,435,4.1786
-118.28,33.77,47,69,374,65,2.9063
-118.04,33.72,24,1330,3418,1268,4.6649
-117.39,33.92,25,583,2327,577,2.3851
-119.01,35.37,35,35,477,41,1.9125
-122.41,37.74,34,262,839,255,4.7031
-118.29,33.91,41,532,1416,470,3.8372
-117.25,33.22,19,443,1654,435,3.5
-117.65,33.46,19,1139,2824,1068,6.0873
-121.98,37.8,17,422,1457,425,7.6473
